选股日期,排名,代码,名称,相似度,匹配案例,匹配日期,类别,推荐理由,买入价,卖出价,涨跌幅,最大涨幅,最大涨幅天数,卖出日期,持有天数
2025-11-26,8,000766,通化金马,94.1%,case_002,2025-08-06,bowl_center,匹配case_002,5.51,19.72,+257.89%,+448.09%,第845天,2026-03-20,30
2025-11-26,9,300329,海伦钢琴,94.0%,case_002,2025-08-06,bowl_center,匹配case_002,7.018,15.5,+120.86%,+174.29%,第839天,2026-03-20,30
2025-11-26,10,600057,厦门象屿,93.9%,case_002,2025-08-06,bowl_center,匹配case_002,7.574,7.91,+4.44%,+22.79%,第865天,2026-03-20,30
2025-11-27,1,603261,*ST立航,94.7%,case_002,2025-08-06,bowl_center,匹配case_002,32.97,31.06,-5.79%,+4.16%,第1天,2023-08-25,30
2025-11-27,2,000061,农 产 品,94.4%,case_003,2025-06-20,bowl_center,匹配case_003,6.64,8.48,+27.71%,+63.55%,第846天,2026-03-20,30
2025-11-27,3,601600,中国铝业,94.3%,case_002,2025-08-06,bowl_center,匹配case_002,5.654,11.53,+103.93%,+180.33%,第917天,2026-03-20,30
2025-11-27,4,600737,中粮糖业,93.9%,case_003,2025-06-20,bowl_center,匹配case_003,6.65,14.99,+125.41%,+205.41%,第840天,2026-03-20,30
2025-11-27,5,000534,万泽股份,93.9%,case_002,2025-08-06,bowl_center,匹配case_002,13.371,41.43,+209.85%,+267.51%,第957天,2026-03-20,30
2025-11-27,6,603839,安正时尚,93.6%,case_006,2025-08-04,bowl_center,匹配case_006,7.469,7.23,-3.20%,+55.04%,第774天,2026-03-20,30
2025-11-27,7,603665,康隆达,93.6%,case_008,2025-07-10,bowl_center,匹配case_008,24.71,29.45,+19.18%,+65.03%,第928天,2026-03-20,30
2025-11-27,8,600241,时代万恒,93.5%,case_002,2025-08-06,bowl_center,匹配case_002,8.15,9.02,+10.67%,+43.56%,第705天,2026-03-20,30
2025-11-27,9,300832,新产业,93.4%,case_006,2025-08-04,bowl_center,匹配case_006,57.98,49.86,-14.00%,+65.40%,第439天,2026-03-20,30
2025-11-27,10,301012,扬电科技,93.4%,case_002,2025-08-06,bowl_center,匹配case_002,19.815,13.765,-30.53%,+0.33%,第0天,2023-08-24,30
2025-11-28,1,601888,中国中免,94.2%,case_002,2025-08-06,bowl_center,匹配case_002,118.04,72.2,-38.83%,+7.85%,第4天,2026-03-20,30
2025-11-28,2,688198,佰仁医疗,94.0%,case_009,2025-08-01,bowl_center,匹配case_009,119.25,97.51,-18.23%,+38.53%,第440天,2026-03-20,30
2025-11-28,3,001229,魅视科技,93.2%,case_011,2025-11-12,bowl_center,匹配case_011,28.99,39.68,+36.87%,+95.90%,第490天,2026-03-20,30
2025-11-28,4,603261,*ST立航,93.0%,case_002,2025-08-06,bowl_center,匹配case_002,32.97,31.06,-5.79%,+4.16%,第1天,2023-08-25,30
2025-11-28,5,000766,通化金马,92.7%,case_002,2025-08-06,bowl_center,匹配case_002,5.51,19.72,+257.89%,+448.09%,第845天,2026-03-20,30
2025-11-28,6,300307,慈星股份,92.6%,case_011,2025-11-12,bowl_center,匹配case_011,6.54,6.7,+2.45%,+72.48%,第610天,2026-03-20,30
2025-11-28,7,301119,正强股份,92.6%,case_004,2025-07-23,bowl_center,匹配case_004,29.23,44.22,+51.28%,+112.04%,第901天,2026-03-20,30
2025-11-28,8,605003,众望布艺,92.6%,case_004,2025-07-23,bowl_center,匹配case_004,18.64,28.98,+55.47%,+102.04%,第949天,2026-03-20,30
2025-11-28,9,603976,正川股份,92.2%,case_011,2025-11-12,bowl_center,匹配case_011,20.034,18.9,-5.66%,+29.78%,第736天,2026-03-20,30
2025-11-28,10,603610,麒盛科技,92.0%,case_002,2025-08-06,bowl_center,匹配case_002,10.697,16.94,+58.36%,+104.82%,第841天,2026-03-20,30
2025-12-01,1,603261,*ST立航,95.6%,case_002,2025-08-06,bowl_center,匹配case_002,32.97,31.06,-5.79%,+4.16%,第1天,2023-08-25,30
2025-12-01,2,603708,家家悦,93.7%,case_004,2025-07-23,bowl_center,匹配case_004,12.682,11.0,-13.26%,+14.67%,第141天,2026-03-20,30
2025-12-01,3,300307,慈星股份,93.5%,case_011,2025-11-12,bowl_center,匹配case_011,6.54,6.7,+2.45%,+72.48%,第610天,2026-03-20,30
2025-12-01,4,002020,京新药业,93.1%,case_011,2025-11-12,bowl_center,匹配case_011,11.669,15.12,+29.57%,+93.85%,第791天,2026-03-20,30
2025-12-01,5,688198,佰仁医疗,93.0%,case_009,2025-08-01,bowl_center,匹配case_009,119.25,97.51,-18.23%,+38.53%,第440天,2026-03-20,30
2025-12-01,6,301209,联合化学,93.0%,case_002,2025-08-06,bowl_center,匹配case_002,17.893,89.05,+397.68%,+642.53%,第806天,2026-03-20,30
2025-12-01,7,301119,正强股份,92.6%,case_002,2025-08-06,bowl_center,匹配case_002,29.23,44.22,+51.28%,+112.04%,第901天,2026-03-20,30
2025-12-01,8,300465,高伟达,92.5%,case_002,2025-08-06,bowl_center,匹配case_002,9.16,16.11,+75.87%,+214.41%,第768天,2026-03-20,30
2025-12-01,9,300044,ST赛为,92.4%,case_003,2025-06-20,bowl_center,匹配case_003,4.41,3.97,-9.98%,+4.31%,第8天,2023-08-25,30
2025-12-01,10,300451,创业慧康,92.3%,case_008,2025-07-10,bowl_center,匹配case_008,7.47,4.76,-36.28%,+9.10%,第600天,2026-03-20,30
2025-12-02,1,002718,友邦吊顶,95.5%,case_002,2025-08-06,bowl_center,匹配case_002,16.023,56.99,+255.68%,+415.32%,第932天,2026-03-20,30
2025-12-02,2,301110,青木科技,94.5%,case_006,2025-08-04,bowl_center,匹配case_006,33.762,56.49,+67.32%,+213.67%,第901天,2026-03-20,30
2025-12-02,3,000061,农 产 品,94.0%,case_004,2025-07-23,bowl_center,匹配case_004,6.64,8.48,+27.71%,+63.55%,第846天,2026-03-20,30
2025-12-02,4,300996,普联软件,93.6%,case_011,2025-11-12,bowl_center,匹配case_011,18.443,16.39,-11.13%,+24.65%,第719天,2026-03-20,30
2025-12-02,5,300478,杭州高新,93.5%,case_002,2025-08-06,bowl_center,匹配case_002,10.72,10.49,-2.15%,+3.08%,第24天,2023-08-24,30
2025-12-02,6,002205,国统股份,93.4%,case_001,2025-05-12,bowl_center,匹配case_001,11.04,12.83,+16.21%,+71.56%,第848天,2026-03-20,30
2025-12-02,7,001266,宏英智能,92.6%,case_003,2025-06-20,bowl_center,匹配case_003,26.162,34.97,+33.67%,+50.49%,第888天,2026-03-20,30
2025-12-02,8,301213,观想科技,92.6%,case_004,2025-07-23,bowl_center,匹配case_004,41.44,67.54,+62.98%,+172.78%,第914天,2026-03-20,30
2025-12-02,9,688005,容百科技,92.5%,case_003,2025-06-20,bowl_center,匹配case_003,32.005,32.566,+1.75%,+19.70%,第17天,2023-08-23,30
2025-12-02,10,002020,京新药业,92.3%,case_003,2025-06-20,bowl_center,匹配case_003,11.669,15.12,+29.57%,+93.85%,第791天,2026-03-20,30
2025-12-03,1,002718,友邦吊顶,94.8%,case_002,2025-08-06,bowl_center,匹配case_002,16.023,56.99,+255.68%,+415.32%,第932天,2026-03-20,30
2025-12-03,2,300816,艾可蓝,94.6%,case_004,2025-07-23,bowl_center,匹配case_004,26.311,63.49,+141.31%,+214.70%,第902天,2026-03-20,30
2025-12-03,3,300250,初灵信息,94.5%,case_001,2025-05-12,bowl_center,匹配case_001,15.18,21.26,+40.05%,+127.27%,第862天,2026-03-20,30
2025-12-03,4,301518,长华化学,94.3%,case_002,2025-08-06,bowl_center,匹配case_002,34.154,41.83,+22.47%,+54.48%,第951天,2026-03-20,30
2025-12-03,5,002205,国统股份,93.9%,case_001,2025-05-12,bowl_center,匹配case_001,11.04,12.83,+16.21%,+71.56%,第848天,2026-03-20,30
2025-12-03,6,002956,西麦食品,93.9%,case_004,2025-07-23,bowl_center,匹配case_004,14.425,25.77,+78.65%,+106.45%,第908天,2026-03-20,30
2025-12-03,7,000061,农 产 品,93.4%,case_004,2025-07-23,bowl_center,匹配case_004,6.64,8.48,+27.71%,+63.55%,第846天,2026-03-20,30
2025-12-03,8,002455,百川股份,93.3%,case_003,2025-06-20,bowl_center,匹配case_003,7.68,12.09,+57.42%,+123.31%,第960天,2026-03-20,30
2025-12-03,9,300673,佩蒂股份,93.3%,case_003,2025-06-20,bowl_center,匹配case_003,13.55,15.38,+13.51%,+53.14%,第663天,2026-03-20,30
2025-12-03,10,000908,*ST景峰,93.0%,case_004,2025-07-23,bowl_center,匹配case_004,1.732,2.115,+22.11%,+39.09%,第17天,2023-08-17,30
2025-12-04,1,300816,艾可蓝,95.5%,case_004,2025-07-23,bowl_center,匹配case_004,26.311,63.49,+141.31%,+214.70%,第902天,2026-03-20,30
2025-12-04,2,688207,格灵深瞳,95.0%,case_006,2025-08-04,bowl_center,匹配case_006,22.02,14.97,-32.02%,+13.31%,第133天,2026-03-20,30
2025-12-04,3,601606,长城军工,94.7%,case_001,2025-05-12,bowl_center,匹配case_001,13.272,38.58,+190.69%,+480.70%,第769天,2026-03-20,30
2025-12-04,4,688060,云涌科技,94.5%,case_006,2025-08-04,bowl_center,匹配case_006,47.88,44.8,-6.43%,+24.54%,第61天,2026-03-20,30
2025-12-04,5,603976,正川股份,94.3%,case_003,2025-06-20,bowl_center,匹配case_003,20.034,18.9,-5.66%,+29.78%,第736天,2026-03-20,30
2025-12-04,6,300846,首都在线,94.0%,case_006,2025-08-04,bowl_center,匹配case_006,13.31,30.11,+126.22%,+193.24%,第956天,2026-03-20,30
2025-12-04,7,301237,和顺科技,93.7%,case_004,2025-07-23,bowl_center,匹配case_004,29.362,55.97,+90.62%,+155.02%,第903天,2026-03-20,30
2025-12-04,8,000973,佛塑科技,92.7%,case_002,2025-08-06,bowl_center,匹配case_002,4.488,15.73,+250.49%,+296.61%,第974天,2026-03-20,30
2025-12-04,9,002677,浙江美大,92.6%,case_004,2025-07-23,bowl_center,匹配case_004,9.83,8.13,-17.29%,+6.21%,第901天,2026-03-20,30
2025-12-04,10,000595,*ST宝实,92.6%,case_004,2025-07-23,bowl_center,匹配case_004,5.39,5.22,-3.15%,+9.65%,第8天,2023-08-18,30
2025-12-05,1,300635,中达安,96.1%,case_002,2025-08-06,bowl_center,匹配case_002,13.48,13.75,+2.00%,+36.28%,第4天,2023-08-23,30
2025-12-05,2,002203,海亮股份,94.8%,case_002,2025-08-06,bowl_center,匹配case_002,11.901,13.42,+12.76%,+38.56%,第902天,2026-03-20,30
2025-12-05,3,300242,佳云科技,94.7%,case_002,2025-08-06,bowl_center,匹配case_002,3.35,4.84,+44.48%,+107.76%,第505天,2026-03-20,30
2025-12-05,4,300521,爱司凯,93.5%,case_002,2025-08-06,bowl_center,匹配case_002,13.29,27.78,+109.03%,+197.14%,第914天,2026-03-20,30
2025-12-05,5,601606,长城军工,93.1%,case_001,2025-05-12,bowl_center,匹配case_001,13.272,38.58,+190.69%,+480.70%,第769天,2026-03-20,30
2025-12-05,6,002572,索菲亚,93.0%,case_011,2025-11-12,bowl_center,匹配case_011,15.402,13.08,-15.08%,+27.91%,第459天,2026-03-20,30
2025-12-05,7,301518,长华化学,92.9%,case_002,2025-08-06,bowl_center,匹配case_002,34.154,41.83,+22.47%,+54.48%,第951天,2026-03-20,30
2025-12-05,8,603499,翔港科技,92.8%,case_008,2025-07-10,bowl_center,匹配case_008,6.882,24.16,+251.06%,+300.84%,第502天,2026-03-20,30
2025-12-05,9,002155,湖南黄金,92.5%,case_002,2025-08-06,bowl_center,匹配case_002,9.731,29.4,+202.13%,+348.77%,第964天,2026-03-20,30
2025-12-05,10,301237,和顺科技,92.4%,case_004,2025-07-23,bowl_center,匹配case_004,29.362,55.97,+90.62%,+155.02%,第903天,2026-03-20,30
2025-12-08,1,300856,科思股份,94.5%,case_009,2025-08-01,bowl_center,匹配case_009,25.314,13.16,-48.01%,+22.64%,第293天,2026-03-20,30
2025-12-08,2,002203,海亮股份,94.4%,case_002,2025-08-06,bowl_center,匹配case_002,11.901,13.42,+12.76%,+38.56%,第902天,2026-03-20,30
2025-12-08,3,603499,翔港科技,94.3%,case_002,2025-08-06,bowl_center,匹配case_002,6.882,24.16,+251.06%,+300.84%,第502天,2026-03-20,30
2025-12-08,4,600965,福成股份,94.0%,case_004,2025-07-23,bowl_center,匹配case_004,6.483,5.57,-14.08%,+8.78%,第622天,2026-03-20,30
2025-12-08,5,000668,*ST荣控,93.9%,case_004,2025-07-23,bowl_center,匹配case_004,11.94,11.03,-7.62%,+5.11%,第0天,2023-08-25,30
2025-12-08,6,605028,世茂能源,93.7%,case_002,2025-08-06,bowl_center,匹配case_002,19.31,27.17,+40.70%,+83.84%,第910天,2026-03-20,30
2025-12-08,7,301013,利和兴,93.6%,case_002,2025-08-06,bowl_center,匹配case_002,12.67,22.21,+75.30%,+249.49%,第810天,2026-03-20,30
2025-12-08,8,301083,百胜智能,93.2%,case_008,2025-07-10,bowl_center,匹配case_008,18.07,18.33,+1.44%,+47.65%,第853天,2026-03-20,30
2025-12-08,9,002866,传艺科技,93.0%,case_004,2025-07-23,bowl_center,匹配case_004,26.055,20.28,-22.16%,+3.42%,第0天,2026-03-20,30
2025-12-08,10,600605,汇通能源,92.4%,case_006,2025-08-04,bowl_center,匹配case_006,18.37,28.38,+54.49%,+135.49%,第490天,2026-03-20,30
2025-12-09,1,300635,中达安,96.1%,case_002,2025-08-06,bowl_center,匹配case_002,13.48,13.75,+2.00%,+36.28%,第4天,2023-08-23,30
2025-12-09,2,301237,和顺科技,95.4%,case_004,2025-07-23,bowl_center,匹配case_004,29.362,55.97,+90.62%,+155.02%,第903天,2026-03-20,30
2025-12-09,3,688615,合合信息,95.2%,case_006,2025-08-04,bowl_center,匹配case_006,79.729,177.13,+122.17%,+362.42%,第475天,2026-03-20,30
2025-12-09,4,002203,海亮股份,94.4%,case_002,2025-08-06,bowl_center,匹配case_002,11.901,13.42,+12.76%,+38.56%,第902天,2026-03-20,30
2025-12-09,5,600965,福成股份,94.3%,case_004,2025-07-23,bowl_center,匹配case_004,6.483,5.57,-14.08%,+8.78%,第622天,2026-03-20,30
2025-12-09,6,688331,荣昌生物,94.2%,case_006,2025-08-04,bowl_center,匹配case_006,40.84,116.73,+185.82%,+209.40%,第1449天,2026-03-20,30
2025-12-09,7,601872,招商轮船,93.9%,case_001,2025-05-12,bowl_center,匹配case_001,5.766,16.78,+191.02%,+240.79%,第950天,2026-03-20,30
2025-12-09,8,000756,新华制药,93.8%,case_008,2025-07-10,bowl_center,匹配case_008,20.225,14.73,-27.17%,+19.63%,第82天,2026-03-20,30
2025-12-09,9,688234,天岳先进,93.8%,case_002,2025-08-06,bowl_center,匹配case_002,68.02,78.13,+14.86%,+102.15%,第270天,2026-03-20,30
2025-12-09,10,300437,清水源,93.7%,case_010,2025-07-11,bowl_center,匹配case_010,16.16,16.15,-0.06%,+59.03%,第860天,2026-03-20,30
2025-12-10,1,300126,锐奇股份,96.0%,case_006,2025-08-04,bowl_center,匹配case_006,6.68,7.88,+17.96%,+74.40%,第785天,2026-03-20,30
2025-12-10,2,301237,和顺科技,96.0%,case_002,2025-08-06,bowl_center,匹配case_002,29.362,55.97,+90.62%,+155.02%,第903天,2026-03-20,30
2025-12-10,3,688496,清越科技,94.8%,case_006,2025-08-04,bowl_center,匹配case_006,15.59,6.35,-59.27%,+59.59%,第159天,2026-03-20,30
2025-12-10,4,300635,中达安,94.5%,case_002,2025-08-06,bowl_center,匹配case_002,13.48,13.75,+2.00%,+36.28%,第4天,2023-08-23,30
2025-12-10,5,600965,福成股份,94.4%,case_002,2025-08-06,bowl_center,匹配case_002,6.483,5.57,-14.08%,+8.78%,第622天,2026-03-20,30
2025-12-10,6,300159,*ST新研,93.4%,case_002,2025-08-06,bowl_center,匹配case_002,2.617,2.812,+7.45%,+28.89%,第7天,2023-08-23,30
2025-12-10,7,002203,海亮股份,93.2%,case_002,2025-08-06,bowl_center,匹配case_002,11.901,13.42,+12.76%,+38.56%,第902天,2026-03-20,30
2025-12-10,8,688234,天岳先进,93.0%,case_002,2025-08-06,bowl_center,匹配case_002,68.02,78.13,+14.86%,+102.15%,第270天,2026-03-20,30
2025-12-10,9,688221,前沿生物-U,92.5%,case_002,2025-08-06,bowl_center,匹配case_002,15.92,18.28,+14.82%,+88.32%,第1446天,2026-03-20,30
2025-12-10,10,600426,华鲁恒升,92.5%,case_002,2025-08-06,bowl_center,匹配case_002,32.001,35.55,+11.09%,+37.81%,第956天,2026-03-20,30
2025-12-11,1,300126,锐奇股份,95.5%,case_006,2025-08-04,bowl_center,匹配case_006,6.68,7.88,+17.96%,+74.40%,第785天,2026-03-20,30
2025-12-11,2,002307,北新路桥,93.4%,case_003,2025-06-20,bowl_center,匹配case_003,5.13,4.53,-11.70%,+17.93%,第853天,2026-03-20,30
2025-12-11,3,688656,浩欧博,93.3%,case_004,2025-07-23,bowl_center,匹配case_004,34.169,133.99,+292.14%,+535.08%,第873天,2026-03-20,30
2025-12-11,4,300856,科思股份,93.2%,case_009,2025-08-01,bowl_center,匹配case_009,25.314,13.16,-48.01%,+22.64%,第293天,2026-03-20,30
2025-12-11,5,600768,宁波富邦,93.2%,case_006,2025-08-04,bowl_center,匹配case_006,10.96,16.02,+46.17%,+78.65%,第943天,2026-03-20,30
2025-12-11,6,688386,泛亚微透,93.2%,case_006,2025-08-04,bowl_center,匹配case_006,29.931,76.21,+154.62%,+244.73%,第911天,2026-03-20,30
2025-12-11,7,688583,思看科技,92.8%,case_008,2025-07-10,bowl_center,匹配case_008,76.35,80.642,+5.62%,+16.17%,第27天,2025-02-14,30
2025-12-11,8,000669,ST金鸿,92.8%,case_006,2025-08-04,bowl_center,匹配case_006,1.91,5.3,+177.49%,+180.63%,第964天,2026-03-20,30
2025-12-11,9,001373,翔腾新材,92.7%,case_006,2025-08-04,bowl_center,匹配case_006,45.96,36.59,-20.39%,+9.23%,第22天,2026-03-20,30
2025-12-11,10,688601,力芯微,92.6%,case_003,2025-06-20,bowl_center,匹配case_003,40.533,53.65,+32.36%,+59.53%,第103天,2026-03-20,30
2025-12-12,1,301228,实朴检测,95.8%,case_004,2025-07-23,bowl_center,匹配case_004,16.4,41.14,+150.85%,+189.15%,第860天,2026-03-20,30
2025-12-12,2,001373,翔腾新材,95.4%,case_006,2025-08-04,bowl_center,匹配case_006,45.96,36.59,-20.39%,+9.23%,第22天,2026-03-20,30
2025-12-12,3,600768,宁波富邦,95.3%,case_006,2025-08-04,bowl_center,匹配case_006,10.96,16.02,+46.17%,+78.65%,第943天,2026-03-20,30
2025-12-12,4,002729,好利科技,95.1%,case_003,2025-06-20,bowl_center,匹配case_003,19.646,18.27,-7.00%,+30.29%,第116天,2026-03-20,30
2025-12-12,5,001278,一彬科技,93.4%,case_006,2025-08-04,bowl_center,匹配case_006,22.54,20.78,-7.81%,+62.29%,第119天,2026-03-20,30
2025-12-12,6,603489,八方股份,93.1%,case_006,2025-08-04,bowl_center,匹配case_006,43.566,32.93,-24.41%,+3.03%,第0天,2026-03-20,30
2025-12-12,7,300936,中英科技,92.9%,case_006,2025-08-04,bowl_center,匹配case_006,34.26,61.86,+80.56%,+107.94%,第964天,2026-03-20,30
2025-12-12,8,600846,同济科技,92.9%,case_004,2025-07-23,bowl_center,匹配case_004,9.221,12.81,+38.92%,+99.22%,第868天,2026-03-20,30
2025-12-12,9,688557,兰剑智能,92.2%,case_006,2025-08-04,bowl_center,匹配case_006,22.599,31.86,+40.98%,+97.35%,第826天,2026-03-20,30
2025-12-12,10,603657,春光科技,92.2%,case_003,2025-06-20,bowl_center,匹配case_003,16.426,25.58,+55.73%,+194.72%,第776天,2026-03-20,30
2025-12-15,1,300976,达瑞电子,96.9%,case_006,2025-08-04,bowl_center,匹配case_006,33.586,56.44,+68.05%,+122.71%,第795天,2026-03-20,30
2025-12-15,2,603991,至正股份,95.5%,case_004,2025-07-23,bowl_center,匹配case_004,37.79,99.9,+164.36%,+191.08%,第971天,2026-03-20,30
2025-12-15,3,603508,思维列控,95.2%,case_003,2025-06-20,bowl_center,匹配case_003,12.505,25.45,+103.52%,+183.41%,第774天,2026-03-20,30
2025-12-15,4,688126,沪硅产业,94.9%,case_006,2025-08-04,bowl_center,匹配case_006,20.59,18.22,-11.51%,+45.56%,第819天,2026-03-20,30
2025-12-15,5,300274,阳光电源,94.5%,case_006,2025-08-04,bowl_center,匹配case_006,75.317,173.6,+130.49%,+178.66%,第833天,2026-03-20,30
2025-12-15,6,301228,实朴检测,94.5%,case_004,2025-07-23,bowl_center,匹配case_004,16.4,41.14,+150.85%,+189.15%,第860天,2026-03-20,30
2025-12-15,7,603075,热威股份,94.2%,case_006,2025-08-04,bowl_center,匹配case_006,37.9,26.01,-31.37%,+28.76%,第0天,2023-10-11,30
2025-12-15,8,301216,万凯新材,93.7%,case_006,2025-08-04,bowl_center,匹配case_006,15.413,25.6,+66.09%,+80.17%,第966天,2026-03-20,30
2025-12-15,9,000566,海南海药,93.6%,case_004,2025-07-23,bowl_center,匹配case_004,4.84,5.24,+8.26%,+90.91%,第853天,2026-03-20,30
2025-12-15,10,600510,黑牡丹,93.6%,case_006,2025-08-04,bowl_center,匹配case_006,6.375,8.29,+30.04%,+69.41%,第946天,2026-03-20,30
2025-12-16,1,300976,达瑞电子,97.1%,case_006,2025-08-04,bowl_center,匹配case_006,33.586,56.44,+68.05%,+122.71%,第795天,2026-03-20,30
2025-12-16,2,688230,芯导科技,95.8%,case_006,2025-08-04,bowl_center,匹配case_006,41.19,62.97,+52.88%,+116.68%,第796天,2026-03-20,30
2025-12-16,3,688519,南亚新材,95.1%,case_006,2025-08-04,bowl_center,匹配case_006,24.333,146.3,+501.24%,+540.65%,第967天,2026-03-20,30
2025-12-16,4,688620,安凯微,94.7%,case_001,2025-05-12,bowl_center,匹配case_001,13.88,10.95,-21.11%,+60.45%,第564天,2026-03-20,30
2025-12-16,5,688008,澜起科技,94.5%,case_006,2025-08-04,bowl_center,匹配case_006,56.919,144.9,+154.57%,+231.84%,第921天,2026-03-20,30
2025-12-16,6,300100,双林股份,94.3%,case_006,2025-08-04,bowl_center,匹配case_006,6.261,29.67,+373.89%,+837.68%,第637天,2026-03-20,30
2025-12-16,7,688419,耐科装备,94.0%,case_006,2025-08-04,bowl_center,匹配case_006,28.199,44.8,+58.87%,+94.33%,第945天,2026-03-20,30
2025-12-16,8,002436,兴森科技,94.0%,case_006,2025-08-04,bowl_center,匹配case_006,13.53,21.67,+60.16%,+102.07%,第945天,2026-03-20,30
2025-12-16,9,300573,兴齐眼药,93.9%,case_006,2025-08-04,bowl_center,匹配case_006,59.69,67.83,+13.64%,+153.55%,第308天,2026-03-20,30
2025-12-16,10,600496,精工钢构,93.7%,case_006,2025-08-04,bowl_center,匹配case_006,3.77,4.05,+7.43%,+27.06%,第914天,2026-03-20,30
2025-12-17,1,300221,银禧科技,95.7%,case_004,2025-07-23,bowl_center,匹配case_004,5.54,9.9,+78.70%,+136.28%,第911天,2026-03-20,30
2025-12-17,2,002523,天桥起重,95.0%,case_006,2025-08-04,bowl_center,匹配case_006,2.94,4.06,+38.10%,+70.75%,第901天,2026-03-20,30
2025-12-17,3,002575,群兴玩具,94.5%,case_001,2025-05-12,bowl_center,匹配case_001,6.34,8.0,+26.18%,+116.72%,第586天,2026-03-20,30
2025-12-17,4,002371,北方华创,93.9%,case_002,2025-08-06,bowl_center,匹配case_002,201.474,468.72,+132.65%,+165.05%,第904天,2026-03-20,30
2025-12-17,5,688568,中科星图,93.7%,case_011,2025-11-12,bowl_center,匹配case_011,22.123,66.31,+199.73%,+351.79%,第902天,2026-03-20,30
2025-12-17,6,688698,伟创电气,93.4%,case_002,2025-08-06,bowl_center,匹配case_002,31.19,66.69,+113.82%,+264.16%,第911天,2026-03-20,30
2025-12-17,7,002098,浔兴股份,93.4%,case_001,2025-05-12,bowl_center,匹配case_001,5.99,9.01,+50.42%,+101.50%,第901天,2026-03-20,30
2025-12-17,8,688543,国科军工,93.3%,case_002,2025-08-06,bowl_center,匹配case_002,34.761,64.0,+84.11%,+150.57%,第900天,2026-03-20,30
2025-12-17,9,688656,浩欧博,93.2%,case_004,2025-07-23,bowl_center,匹配case_004,34.169,133.99,+292.14%,+535.08%,第873天,2026-03-20,30
2025-12-17,10,002307,北新路桥,93.0%,case_002,2025-08-06,bowl_center,匹配case_002,5.13,4.53,-11.70%,+17.93%,第853天,2026-03-20,30
2025-12-18,1,603416,信捷电气,96.6%,case_006,2025-08-04,bowl_center,匹配case_006,36.935,49.72,+34.61%,+86.28%,第656天,2026-03-20,30
2025-12-18,2,002429,兆驰股份,95.0%,case_003,2025-06-20,bowl_center,匹配case_003,5.147,10.01,+94.48%,+141.50%,第930天,2026-03-20,30
2025-12-18,3,605086,龙高股份,95.0%,case_002,2025-08-06,bowl_center,匹配case_002,14.505,34.73,+139.43%,+241.26%,第897天,2026-03-20,30
2025-12-18,4,002371,北方华创,94.8%,case_002,2025-08-06,bowl_center,匹配case_002,201.474,468.72,+132.65%,+165.05%,第904天,2026-03-20,30
2025-12-18,5,300835,龙磁科技,94.6%,case_002,2025-08-06,bowl_center,匹配case_002,28.549,76.1,+166.56%,+248.52%,第949天,2026-03-20,30
2025-12-18,6,002487,大金重工,94.2%,case_004,2025-07-23,bowl_center,匹配case_004,29.702,72.74,+144.90%,+177.73%,第963天,2026-03-20,30
2025-12-18,7,301668,昊创瑞通,94.1%,case_006,2025-08-04,bowl_center,匹配case_006,60.56,54.5,-10.01%,+23.02%,第0天,2026-03-20,30
2025-12-18,8,688165,埃夫特-U,94.1%,case_006,2025-08-04,bowl_center,匹配case_006,11.1,17.7,+59.46%,+275.23%,第1062天,2026-03-20,30
2025-12-18,9,688543,国科军工,93.8%,case_002,2025-08-06,bowl_center,匹配case_002,34.761,64.0,+84.11%,+150.57%,第900天,2026-03-20,30
2025-12-18,10,002575,群兴玩具,93.8%,case_001,2025-05-12,bowl_center,匹配case_001,6.34,8.0,+26.18%,+116.72%,第586天,2026-03-20,30
2025-12-19,1,603416,信捷电气,96.1%,case_006,2025-08-04,bowl_center,匹配case_006,36.935,49.72,+34.61%,+86.28%,第656天,2026-03-20,30
2025-12-19,2,600601,方正科技,96.1%,case_002,2025-08-06,bowl_center,匹配case_002,3.52,10.0,+184.09%,+295.74%,第826天,2026-03-20,30
2025-12-19,3,002487,大金重工,95.5%,case_002,2025-08-06,bowl_center,匹配case_002,29.702,72.74,+144.90%,+177.73%,第963天,2026-03-20,30
2025-12-19,4,002429,兆驰股份,95.3%,case_008,2025-07-10,bowl_center,匹配case_008,5.147,10.01,+94.48%,+141.50%,第930天,2026-03-20,30
2025-12-19,5,688671,碧兴物联,94.5%,case_001,2025-05-12,bowl_center,匹配case_001,69.91,55.17,-21.08%,+155.91%,第0天,2023-09-08,30
2025-12-19,6,603890,春秋电子,94.5%,case_002,2025-08-06,bowl_center,匹配case_002,8.06,13.92,+72.70%,+123.82%,第882天,2026-03-20,30
2025-12-19,7,603163,圣晖集成,93.9%,case_004,2025-07-23,bowl_center,匹配case_004,36.96,109.92,+197.40%,+305.44%,第946天,2026-03-20,30
2025-12-19,8,300131,英唐智控,93.9%,case_002,2025-08-06,bowl_center,匹配case_002,5.13,13.8,+169.01%,+231.38%,第932天,2026-03-20,30
2025-12-19,9,688543,国科军工,93.5%,case_002,2025-08-06,bowl_center,匹配case_002,34.761,64.0,+84.11%,+150.57%,第900天,2026-03-20,30
2025-12-19,10,300421,力星股份,93.4%,case_001,2025-05-12,bowl_center,匹配case_001,10.04,23.33,+132.37%,+288.55%,第887天,2026-03-20,30
2025-12-22,1,603890,春秋电子,94.8%,case_002,2025-08-06,bowl_center,匹配case_002,8.06,13.92,+72.70%,+123.82%,第882天,2026-03-20,30
