选股日期,排名,代码,名称,相似度,匹配案例,匹配案例描述,匹配日期,类型,推荐理由,买入价,卖出价,涨跌幅,最大涨幅,最大涨幅天数,卖出日期,持有天数,触发 +10% 日期,触发 +5% 日期,触发 -2% 日期,触发 -4% 日期,达到 +10% 天数,达到 +5% 天数,触发顺序,是否曾跌破成本价,行业,行业热度_买入日,行业热度_10pct 日,行业热度_5pct 日,行业热度_neg2pct 日,行业热度_neg4pct 日,行业热度_卖出日
2025-10-23,9,600848,上海临港,93.5%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,11.33,11.63,+2.65%,+25.24%,第22天,2025-12-08,45,2025-11-11,2025-10-29,2025-12-04,-,第19天,第6天,"('5pct', '10pct', 'neg2pct')",是,房地产,30.61,,29.09,,,
2025-10-23,10,688004,博汇科技,93.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,25.95,25.67,-1.08%,+19.00%,第34天,2025-12-08,45,2025-11-18,2025-10-24,2025-10-23,2025-12-03,第26天,第1天,"('neg2pct', '5pct', '10pct', 'neg4pct')",是,计算机,59.12,,60.48,59.12,,
2025-10-24,1,001326,联域股份,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,50.57,44.32,-12.36%,+6.07%,第0天,2025-12-08,45,-,2025-10-24,2025-10-29,2025-10-29,-,第0天,"('5pct', 'neg2pct', 'neg4pct')",是,家用电器,32.94,,32.94,28.06,28.06,
2025-10-24,2,688187,时代电气,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,55.03,49.88,-9.36%,+5.65%,第6天,2025-12-08,45,-,2025-10-29,2025-10-31,2025-10-31,-,第5天,"('5pct', 'neg2pct', 'neg4pct')",是,机械设备,60.92,,54.85,54.69,54.69,
2025-10-24,3,300539,横河精密,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,49.8,41.65,-16.37%,+10.02%,第5天,2025-12-08,45,2025-10-29,2025-10-27,2025-10-27,2025-10-28,第5天,第3天,"('5pct', 'neg2pct', 'neg4pct', '10pct')",是,基础化工,67.89,71.4,68.64,68.64,68.75,
2025-10-24,4,600157,永泰能源,94.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,1.65,1.65,+0.00%,+10.30%,第25天,2025-12-08,45,2025-11-18,2025-11-14,2025-10-29,2025-11-21,第25天,第21天,"('neg2pct', '5pct', '10pct', 'neg4pct')",是,基础化工,67.89,,,71.4,,
2025-10-24,5,605289,罗曼股份,94.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,70.5,68.4,-2.98%,+3.26%,第3天,2025-12-08,45,-,-,2025-10-27,2025-10-27,-,-,"('neg2pct', 'neg4pct')",是,建筑装饰,31.31,,,31.03,31.03,
2025-10-24,6,603823,百合花,93.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,15.09,16.09,+6.63%,+28.50%,第11天,2025-12-08,45,2025-11-03,2025-10-27,2025-10-29,2025-10-31,第10天,第3天,"('5pct', 'neg2pct', 'neg4pct', '10pct')",是,基础化工,67.89,,68.64,71.4,71.81,
2025-10-24,7,600848,上海临港,93.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,11.44,11.63,+1.66%,+24.04%,第21天,2025-12-08,45,2025-11-11,2025-10-29,2025-10-28,-,第18天,第5天,"('neg2pct', '5pct', '10pct')",是,房地产,26.73,,29.09,27.24,,
2025-10-24,8,002226,江南化工,93.6%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,6.58,6.08,-7.60%,+5.32%,第19天,2025-12-08,45,-,2025-11-12,2025-10-28,2025-10-29,-,第19天,"('neg2pct', 'neg4pct', '5pct')",是,基础化工,67.89,,,68.75,71.4,
2025-10-24,9,603095,越剑智能,93.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,15.83,14.27,-9.85%,+16.30%,第11天,2025-12-08,45,2025-11-04,2025-11-03,2025-10-28,2025-10-31,第11天,第10天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,机械设备,60.92,,,56.96,54.69,
2025-10-24,10,605389,长龄液压,93.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,65.26,67.46,+3.37%,+14.62%,第35天,2025-12-08,45,2025-11-28,2025-11-03,2025-10-27,2025-11-05,第35天,第10天,"('neg2pct', '5pct', 'neg4pct', '10pct')",是,机械设备,60.92,,,61.52,,
2025-10-27,1,002634,棒杰股份,97.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,4.92,5.32,+8.13%,+32.72%,第31天,2025-12-11,45,2025-11-03,2025-10-29,2025-10-30,-,第7天,第2天,"('5pct', 'neg2pct', '10pct')",是,纺织服饰,28.18,,26.54,29.08,,
2025-10-27,2,300537,广信材料,95.6%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,26.59,24.44,-8.09%,+5.68%,第0天,2025-12-11,45,-,2025-10-27,2025-10-29,2025-10-29,-,第0天,"('5pct', 'neg2pct', 'neg4pct')",是,基础化工,68.64,,68.64,71.4,71.4,
2025-10-27,3,688038,中科通达,95.6%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,19.52,15.94,-18.34%,+2.41%,第1天,2025-12-11,45,-,-,2025-10-27,2025-10-29,-,-,"('neg2pct', 'neg4pct')",是,计算机,59.48,,,59.48,57.42,
2025-10-27,4,300539,横河精密,95.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,49.6,41.07,-17.20%,+10.46%,第2天,2025-12-11,45,2025-10-29,2025-10-27,2025-10-27,2025-10-30,第2天,第0天,"('5pct', 'neg2pct', '10pct', 'neg4pct')",是,基础化工,68.64,71.4,68.64,68.64,69.84,
2025-10-27,5,688033,天宜新材,94.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,6.97,6.68,-4.16%,+7.75%,第11天,2025-12-11,45,-,2025-10-31,2025-11-10,2025-11-10,-,第4天,"('5pct', 'neg2pct', 'neg4pct')",是,机械设备,61.52,,54.69,,,
2025-10-27,6,600848,上海临港,94.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,11.44,11.41,-0.26%,+24.04%,第18天,2025-12-11,45,2025-11-11,2025-10-29,2025-10-28,-,第15天,第2天,"('neg2pct', '5pct', '10pct')",是,房地产,28.29,,29.09,27.24,,
2025-10-27,7,300096,ST易联众,94.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,7.78,7.25,-6.81%,+11.31%,第16天,2025-12-11,45,2025-11-12,2025-11-12,2025-10-29,2025-10-29,第16天,第16天,"('neg2pct', 'neg4pct', '10pct', '5pct')",是,计算机,59.48,,,57.42,57.42,
2025-10-27,8,603095,越剑智能,94.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,15.75,15.55,-1.27%,+16.89%,第8天,2025-12-11,45,2025-11-04,2025-11-03,2025-10-28,2025-11-21,第8天,第7天,"('neg2pct', '5pct', '10pct', 'neg4pct')",是,机械设备,61.52,,,56.96,,
2025-10-27,9,600157,永泰能源,94.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,1.63,1.59,-2.45%,+11.66%,第22天,2025-12-11,45,2025-11-17,2025-11-14,2025-11-21,2025-11-21,第21天,第18天,"('5pct', '10pct', 'neg2pct', 'neg4pct')",是,基础化工,68.64,,,,,
2025-10-27,10,002531,天顺风能,93.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,7.86,6.81,-13.36%,+3.82%,第0天,2025-12-11,45,-,-,2025-10-29,2025-10-29,-,-,"('neg2pct', 'neg4pct')",是,电力设备,80.51,,,85.26,85.26,
2025-10-28,1,300096,ST易联众,95.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,7.75,7.35,-5.16%,+11.74%,第15天,2025-12-12,45,2025-11-12,2025-11-12,2025-10-29,2025-10-30,第15天,第15天,"('neg2pct', 'neg4pct', '10pct', '5pct')",是,计算机,60.92,,,57.42,60.65,
2025-10-28,2,000517,荣安地产,95.1%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,2.05,1.81,-11.71%,+8.78%,第21天,2025-12-12,45,-,2025-11-12,2025-10-30,2025-10-31,-,第15天,"('neg2pct', 'neg4pct', '5pct')",是,房地产,27.24,,,25.53,28.78,
2025-10-28,3,002626,金达威,94.5%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,20.27,18.4,-9.23%,+6.17%,第16天,2025-12-12,45,-,2025-11-13,2025-10-30,2025-11-20,-,第16天,"('neg2pct', '5pct', 'neg4pct')",是,食品饮料,25.18,,,32.51,,
2025-10-28,4,300393,中来股份,94.5%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,5.82,6.7,+15.12%,+62.03%,第17天,2025-12-12,45,2025-11-05,2025-10-30,-,-,第8天,第2天,"('5pct', '10pct')",是,电力设备,73.24,,79.98,,,
2025-10-28,5,600546,山煤国际,94.5%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,10.77,10.24,-4.92%,+11.23%,第10天,2025-12-12,45,2025-11-06,2025-11-03,2025-11-21,2025-11-21,第9天,第6天,"('5pct', '10pct', 'neg2pct', 'neg4pct')",是,煤炭,19.54,,,,,
2025-10-28,6,600676,交运股份,94.4%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,6.39,5.6,-12.36%,+1.88%,第3天,2025-12-12,45,-,-,2025-11-04,2025-11-18,-,-,"('neg2pct', 'neg4pct')",是,汽车,48.53,,,,,
2025-10-28,7,300537,广信材料,93.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,26.52,24.9,-6.11%,+2.38%,第0天,2025-12-12,45,-,-,2025-10-29,2025-10-29,-,-,"('neg2pct', 'neg4pct')",是,基础化工,68.75,,,71.4,71.4,
2025-10-28,8,688058,宝兰德,93.2%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,32.47,26.6,-18.08%,+6.47%,第7天,2025-12-12,45,-,2025-11-04,2025-10-29,2025-10-29,-,第7天,"('neg2pct', 'neg4pct', '5pct')",是,计算机,60.92,,,57.42,57.42,
2025-10-28,9,601212,白银有色,93.2%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,5.23,5.12,-2.10%,+7.07%,第3天,2025-12-12,45,-,2025-10-30,2025-11-03,2025-11-03,-,第2天,"('5pct', 'neg2pct', 'neg4pct')",是,有色金属,62.76,,78.22,,,
2025-10-28,10,603839,安正时尚,93.0%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,8.91,7.74,-13.13%,+6.06%,第21天,2025-12-12,45,-,2025-11-14,2025-10-29,2025-10-31,-,第17天,"('neg2pct', 'neg4pct', '5pct')",是,纺织服饰,23.79,,,26.54,29.24,
2025-10-29,1,603889,新澳股份,95.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,7.62,7.48,-1.84%,+14.04%,第15天,2025-12-15,45,2025-11-13,2025-10-31,2025-11-21,2025-11-21,第15天,第2天,"('5pct', '10pct', 'neg2pct', 'neg4pct')",是,纺织服饰,26.54,,29.24,,,
2025-10-29,2,601588,北辰实业,94.4%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,1.91,1.71,-10.47%,+9.95%,第19天,2025-12-15,45,-,2025-11-11,2025-11-03,2025-11-27,-,第13天,"('neg2pct', '5pct', 'neg4pct')",是,房地产,29.09,,,,,
2025-10-29,3,002343,慈文传媒,94.3%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,7.67,7.97,+3.91%,+15.91%,第41天,2025-12-15,45,2025-11-26,2025-11-03,2025-10-30,-,第28天,第5天,"('neg2pct', '5pct', '10pct')",是,基础化工,71.4,,,69.84,,
2025-10-29,4,600676,交运股份,94.0%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,6.42,5.6,-12.77%,+1.40%,第2天,2025-12-15,45,-,-,2025-10-30,2025-11-18,-,-,"('neg2pct', 'neg4pct')",是,汽车,47.48,,,48.47,,
2025-10-29,5,002585,双星新材,93.8%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,5.35,6.51,+21.68%,+46.92%,第41天,2025-12-15,45,2025-11-11,2025-11-07,-,-,第13天,第9天,"('5pct', '10pct')",是,基础化工,71.4,,,,,
2025-10-29,6,000417,合百集团,93.5%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,7.09,7.62,+7.48%,+17.35%,第35天,2025-12-15,45,2025-11-20,2025-11-17,2025-10-29,2025-10-31,第22天,第19天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,商贸零售,25.35,,,25.35,31.62,
2025-10-29,7,603080,新疆火炬,93.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,23.77,23.85,+0.34%,+6.86%,第9天,2025-12-15,45,-,2025-11-07,2025-10-29,2025-11-19,-,第9天,"('neg2pct', '5pct', 'neg4pct')",是,公用事业,34.51,,,34.51,,
2025-10-29,8,002923,润都股份,93.5%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,12.91,12.64,-2.09%,+12.70%,第33天,2025-12-15,45,2025-11-14,2025-11-03,2025-12-15,2025-12-15,第16天,第5天,"('5pct', '10pct', 'neg2pct', 'neg4pct')",是,医药生物,50.68,,,,,
2025-10-29,9,688215,瑞晟智能,92.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,79.2,71.61,-9.58%,+6.68%,第35天,2025-12-15,45,-,2025-12-03,2025-10-29,2025-11-04,-,第35天,"('neg2pct', 'neg4pct', '5pct')",是,机械设备,54.85,,,54.85,,
2025-10-29,10,000514,渝 开 发,92.8%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,5.3,5.03,-5.09%,+31.13%,第12天,2025-12-15,45,2025-11-07,2025-11-06,2025-10-30,2025-12-15,第9天,第8天,"('neg2pct', '5pct', '10pct', 'neg4pct')",是,房地产,29.09,,,25.53,,
2025-10-30,1,000564,供销大集,97.1%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,2.58,2.58,+0.00%,+15.12%,第15天,2025-12-15,45,2025-11-11,2025-10-31,2025-11-21,2025-12-04,第12天,第1天,"('5pct', '10pct', 'neg2pct', 'neg4pct')",是,商贸零售,31.68,,31.62,,,
2025-10-30,2,605499,东鹏饮料,95.9%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,280.0,266.19,-4.93%,+2.14%,第0天,2025-12-15,45,-,-,2025-11-03,2025-11-04,-,-,"('neg2pct', 'neg4pct')",是,食品饮料,32.51,,,,,
2025-10-30,3,601588,北辰实业,95.6%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,1.89,1.71,-9.52%,+11.11%,第18天,2025-12-15,45,2025-11-14,2025-11-10,2025-11-24,2025-11-28,第15天,第11天,"('5pct', '10pct', 'neg2pct', 'neg4pct')",是,房地产,25.53,,,,,
2025-10-30,4,002634,棒杰股份,95.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,4.88,5.21,+6.76%,+33.81%,第28天,2025-12-15,45,2025-10-31,2025-10-30,-,-,第1天,第0天,"('5pct', '10pct')",是,纺织服饰,29.08,29.24,29.08,,,
2025-10-30,5,002102,能特科技,95.3%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,3.82,3.48,-8.90%,+3.93%,第15天,2025-12-15,45,-,-,2025-11-04,2025-11-19,-,-,"('neg2pct', 'neg4pct')",是,轻工制造,27.74,,,,,
2025-10-30,6,000517,荣安地产,94.5%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,1.98,1.8,-9.09%,+12.63%,第19天,2025-12-15,45,2025-11-14,2025-11-10,2025-12-09,2025-12-10,第15天,第11天,"('5pct', '10pct', 'neg2pct', 'neg4pct')",是,房地产,25.53,,,,,
2025-10-30,7,603726,朗迪集团,94.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,23.8,21.37,-10.21%,+7.10%,第8天,2025-12-15,45,-,2025-11-03,2025-11-17,2025-11-19,-,第4天,"('5pct', 'neg2pct', 'neg4pct')",是,家用电器,34.05,,,,,
2025-10-30,8,002971,和远气体,94.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,35.73,32.57,-8.84%,+16.43%,第8天,2025-12-15,45,2025-11-06,2025-11-04,2025-10-31,2025-10-31,第7天,第5天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,基础化工,69.84,,,71.81,71.81,
2025-10-30,9,000417,合百集团,94.1%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,6.85,7.62,+11.24%,+21.46%,第34天,2025-12-15,45,2025-11-17,2025-11-13,2025-10-31,2025-11-03,第18天,第14天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,商贸零售,31.68,,,31.62,,
2025-10-30,10,605090,九丰能源,94.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,32.47,38.2,+17.65%,+21.65%,第46天,2025-12-15,45,2025-11-17,2025-11-06,2025-12-03,-,第18天,第7天,"('5pct', '10pct', 'neg2pct')",是,公用事业,36.0,,,,,
2025-10-31,1,300211,*ST亿通,96.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,9.56,8.3,-13.18%,+1.67%,第4天,2025-12-15,45,-,-,2025-11-04,2025-11-05,-,-,"('neg2pct', 'neg4pct')",是,通信,30.92,,,,,
2025-10-31,2,000517,荣安地产,95.7%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,1.96,1.8,-8.16%,+13.78%,第18天,2025-12-15,45,2025-11-12,2025-11-06,2025-12-10,2025-12-11,第12天,第6天,"('5pct', '10pct', 'neg2pct', 'neg4pct')",是,房地产,28.78,,,,,
2025-10-31,3,000926,福星股份,94.9%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,2.52,2.37,-5.95%,+14.68%,第17天,2025-12-15,45,2025-11-14,2025-11-11,2025-12-04,2025-12-05,第14天,第11天,"('5pct', '10pct', 'neg2pct', 'neg4pct')",是,钢铁,27.34,,,,,
2025-10-31,4,001270,*ST铖昌,94.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,45.67,64.28,+40.75%,+40.75%,第45天,2025-12-15,45,2025-12-08,2025-12-02,2025-11-04,2025-11-20,第38天,第32天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,国防军工,23.53,,,,,
2025-10-31,5,605499,东鹏饮料,94.8%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,280.0,266.19,-4.93%,+1.28%,第0天,2025-12-15,45,-,-,2025-11-03,2025-11-04,-,-,"('neg2pct', 'neg4pct')",是,食品饮料,33.85,,,,,
2025-10-31,6,600769,祥龙电业,94.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,13.88,12.13,-12.61%,+3.10%,第11天,2025-12-15,45,-,-,2025-11-03,2025-11-03,-,-,"('neg2pct', 'neg4pct')",是,基础化工,71.81,,,,,
2025-10-31,7,300167,ST迪威迅,94.7%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,6.12,5.02,-17.97%,+3.10%,第4天,2025-12-15,45,-,-,2025-11-05,2025-11-05,-,-,"('neg2pct', 'neg4pct')",是,计算机,60.62,,,,,
2025-10-31,8,301369,联动科技,94.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,86.08,118.32,+37.45%,+39.41%,第40天,2025-12-15,45,2025-11-11,2025-11-06,2025-11-03,-,第11天,第6天,"('neg2pct', '5pct', '10pct')",是,电子,78.01,,,,,
2025-10-31,9,002701,奥瑞金,94.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,6.02,5.95,-1.16%,+2.33%,第13天,2025-12-15,45,-,-,2025-11-04,2025-11-18,-,-,"('neg2pct', 'neg4pct')",是,轻工制造,27.06,,,,,
2025-10-31,10,301265,华新环保,94.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,11.8,12.22,+3.56%,+22.12%,第35天,2025-12-15,45,2025-12-02,2025-12-02,2025-11-04,-,第32天,第32天,"('neg2pct', '10pct', '5pct')",是,环保,21.18,,,,,
