选股日期,排名,代码,名称,相似度,匹配案例,匹配案例描述,匹配日期,类型,推荐理由,买入价,卖出价,涨跌幅,最大涨幅,最大涨幅天数,卖出日期,持有天数
2025-12-25,7,300940,南极光,91.8%,case_009 (新瀚新材),缩量后放量+价格接近短期趋势线+J值中位,2025-08-01,创业板,匹配case_009: 新瀚新材 - 缩量后放量+价格接近短期趋势线+J值中位,31.08,29.28,-5.79%,+8.62%,第13天,2026-01-26,30
2025-12-25,8,603683,晶华新材,91.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,26.37,28.5,+8.08%,+12.06%,第32天,2026-01-26,30
2025-12-25,9,301168,通灵股份,91.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,46.31,44.26,-4.43%,+5.81%,第29天,2026-01-26,30
2025-12-25,10,301066,万事利,91.6%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,16.9,21.95,+29.88%,+53.14%,第19天,2026-01-26,30
2025-12-26,1,002487,大金重工,95.6%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,52.58,61.5,+16.96%,+19.42%,第31天,2026-01-26,30
2025-12-26,2,600327,大东方,93.5%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,5.25,5.11,-2.67%,+5.52%,第0天,2026-01-26,30
2025-12-26,3,000603,盛达资源,93.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,29.87,56.65,+89.66%,+89.66%,第31天,2026-01-26,30
2025-12-26,4,301066,万事利,93.2%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,16.58,21.95,+32.39%,+56.09%,第18天,2026-01-26,30
2025-12-26,5,002222,福晶科技,93.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,57.97,66.46,+14.65%,+31.10%,第17天,2026-01-26,30
2025-12-26,6,001267,汇绿生态,93.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,21.46,25.54,+19.01%,+23.77%,第21天,2026-01-26,30
2025-12-26,7,603991,至正股份,92.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,72.92,85.82,+17.69%,+24.62%,第31天,2026-01-26,30
2025-12-26,8,300062,中能电气,92.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,9.91,9.88,-0.30%,+11.81%,第18天,2026-01-26,30
2025-12-26,9,688396,华润微,92.6%,case_009 (新瀚新材),缩量后放量+价格接近短期趋势线+J值中位,2025-08-01,创业板,匹配case_009: 新瀚新材 - 缩量后放量+价格接近短期趋势线+J值中位,54.4,68.05,+25.09%,+29.56%,第21天,2026-01-26,30
2025-12-26,10,300849,锦盛新材,92.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,15.86,18.9,+19.17%,+25.28%,第24天,2026-01-26,30
2025-12-29,1,688226,威腾电气,93.6%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,37.1,38.68,+4.26%,+17.06%,第24天,2026-01-28,30
2025-12-29,2,002487,大金重工,93.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,52.71,66.22,+25.63%,+26.16%,第29天,2026-01-28,30
2025-12-29,3,300964,本川智能,93.5%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,56.43,59.59,+5.60%,+21.90%,第16天,2026-01-28,30
2025-12-29,4,002222,福晶科技,93.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,57.8,71.3,+23.36%,+31.49%,第14天,2026-01-28,30
2025-12-29,5,600628,新世界,93.4%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,8.23,7.94,-3.52%,+5.22%,第15天,2026-01-28,30
2025-12-29,6,600694,大商股份,93.3%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,18.2,18.48,+1.54%,+11.54%,第15天,2026-01-28,30
2025-12-29,7,300346,南大光电,93.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,43.83,58.67,+33.86%,+48.39%,第18天,2026-01-28,30
2025-12-29,8,603766,隆鑫通用,92.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,15.39,16.01,+4.03%,+5.13%,第29天,2026-01-28,30
2025-12-29,9,300492,华图山鼎,92.8%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,73.52,79.37,+7.96%,+28.74%,第16天,2026-01-28,30
2025-12-29,10,688249,晶合集成,92.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,33.47,39.75,+18.76%,+19.78%,第30天,2026-01-28,30
2025-12-30,1,603650,彤程新材,95.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,44.45,57.11,+28.48%,+45.71%,第17天,2026-01-29,30
2025-12-30,2,300492,华图山鼎,94.9%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,72.34,77.14,+6.64%,+30.84%,第15天,2026-01-29,30
2025-12-30,3,301285,鸿日达,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,67.61,74.0,+9.45%,+16.52%,第28天,2026-01-29,30
2025-12-30,4,603886,元祖股份,94.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,13.48,13.56,+0.59%,+9.05%,第15天,2026-01-29,30
2025-12-30,5,002222,福晶科技,94.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,57.38,66.88,+16.56%,+32.45%,第13天,2026-01-29,30
2025-12-30,6,688072,拓荆科技,94.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,333.99,361.68,+8.29%,+17.97%,第8天,2026-01-29,30
2025-12-30,7,300964,本川智能,94.0%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,56.07,57.32,+2.23%,+22.69%,第15天,2026-01-29,30
2025-12-30,8,688611,杭州柯林,93.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,48.55,59.19,+21.92%,+37.92%,第27天,2026-01-29,30
2025-12-30,9,300128,锦富技术,93.5%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,7.28,7.22,-0.82%,+14.70%,第20天,2026-01-29,30
2025-12-30,10,300701,森霸传感,93.4%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,12.94,13.03,+0.70%,+11.13%,第27天,2026-01-29,30
