选股日期,排名,代码,名称,相似度,匹配案例,匹配案例描述,匹配日期,类型,推荐理由,买入价,卖出价,涨跌幅,最大涨幅,最大涨幅天数,卖出日期,持有天数
2025-09-12,1,000920,沃顿科技,95.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,12.31,13.69,+11.21%,+16.90%,第55天,2025-11-11,60
2025-09-12,2,002521,齐峰新材,95.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,9.63,9.03,-6.23%,+3.53%,第32天,2025-11-11,60
2025-09-12,3,605338,巴比食品,95.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,23.59,32.08,+35.99%,+42.01%,第60天,2025-11-11,60
2025-09-12,4,688310,迈得医疗,94.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,19.7,17.13,-13.05%,+10.15%,第39天,2025-11-11,60
2025-09-12,5,688169,石头科技,94.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,197.0,158.67,-19.46%,+11.44%,第5天,2025-11-11,60
2025-09-12,6,301446,福事特,94.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,28.52,33.15,+16.23%,+33.77%,第40天,2025-11-11,60
2025-09-12,7,605077,华康股份,94.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,18.44,17.75,-3.74%,+5.64%,第31天,2025-11-11,60
2025-09-12,8,688301,奕瑞科技,93.7%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,111.48,109.9,-1.42%,+13.02%,第28天,2025-11-11,60
2025-09-12,9,605008,长鸿高科,93.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,14.89,17.72,+19.01%,+29.62%,第48天,2025-11-11,60
2025-09-12,10,300256,星星科技,93.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,4.49,4.19,-6.68%,+8.46%,第5天,2025-11-11,60
2025-09-15,1,688301,奕瑞科技,96.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,109.82,103.05,-6.16%,+14.73%,第25天,2025-11-14,60
2025-09-15,2,002476,宝莫股份,95.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,5.44,6.33,+16.36%,+18.38%,第29天,2025-11-14,60
2025-09-15,3,301053,远信工业,94.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,36.1,34.26,-5.10%,+7.78%,第15天,2025-11-14,60
2025-09-15,4,600712,南宁百货,94.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,7.37,7.47,+1.36%,+4.75%,第57天,2025-11-14,60
2025-09-15,5,600130,*ST波导,94.7%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,3.92,4.33,+10.46%,+13.27%,第59天,2025-11-14,60
2025-09-15,6,300357,我武生物,94.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,30.37,33.55,+10.47%,+17.68%,第43天,2025-11-14,60
2025-09-15,7,300972,万辰集团,94.2%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,167.35,177.95,+6.33%,+21.21%,第37天,2025-11-14,60
2025-09-15,8,600426,华鲁恒升,94.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,26.031,28.99,+11.37%,+15.59%,第60天,2025-11-14,60
2025-09-15,9,605338,巴比食品,94.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,23.63,29.9,+26.53%,+41.77%,第57天,2025-11-14,60
2025-09-15,10,688775,影石创新,93.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,312.35,260.5,-16.60%,+6.92%,第3天,2025-11-14,60
2025-09-16,1,688696,极米科技,97.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,124.97,115.49,-7.59%,+3.46%,第2天,2025-11-17,60
2025-09-16,2,688578,艾力斯,95.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,110.36,98.0,-11.20%,+4.10%,第42天,2025-11-17,60
2025-09-16,3,688283,坤恒顺维,95.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,33.72,33.3,-1.25%,+2.25%,第14天,2025-11-17,60
2025-09-16,4,600712,南宁百货,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,7.35,7.55,+2.72%,+5.03%,第56天,2025-11-17,60
2025-09-16,5,000830,鲁西化工,95.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,14.11,16.14,+14.39%,+18.92%,第59天,2025-11-17,60
2025-09-16,6,002294,信立泰,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,52.73,60.23,+14.22%,+24.46%,第9天,2025-11-17,60
2025-09-16,7,600426,华鲁恒升,95.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,25.871,28.97,+11.98%,+16.31%,第59天,2025-11-17,60
2025-09-16,8,688775,影石创新,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,309.02,266.72,-13.69%,+8.08%,第2天,2025-11-17,60
2025-09-16,9,300357,我武生物,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,30.55,32.73,+7.14%,+16.99%,第42天,2025-11-17,60
2025-09-16,10,600596,新安股份,94.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,10.74,12.47,+16.11%,+20.67%,第59天,2025-11-17,60
2025-09-17,1,000830,鲁西化工,96.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,14.07,16.14,+14.71%,+19.26%,第58天,2025-11-17,60
2025-09-17,2,600486,扬农化工,96.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,71.95,67.89,-5.64%,+3.14%,第0天,2025-11-17,60
2025-09-17,3,600865,百大集团,96.8%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,10.05,9.68,-3.68%,+0.90%,第0天,2025-11-17,60
2025-09-17,4,688283,坤恒顺维,95.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,33.45,33.3,-0.45%,+3.08%,第13天,2025-11-17,60
2025-09-17,5,002294,信立泰,95.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,52.61,60.23,+14.48%,+24.75%,第8天,2025-11-17,60
2025-09-17,6,301283,聚胶股份,95.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,42.82,46.0,+7.43%,+16.77%,第42天,2025-11-17,60
2025-09-17,7,300801,泰和科技,95.2%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,27.42,37.92,+38.29%,+58.35%,第58天,2025-11-17,60
2025-09-17,8,600596,新安股份,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,10.75,12.47,+16.00%,+20.56%,第58天,2025-11-17,60
2025-09-17,9,688772,珠海冠宇,94.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,22.36,24.89,+11.31%,+30.50%,第44天,2025-11-17,60
2025-09-17,10,300357,我武生物,94.6%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,29.97,32.73,+9.21%,+19.25%,第41天,2025-11-17,60
2025-09-18,1,600150,中国船舶,97.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,35.25,34.65,-1.70%,+4.88%,第39天,2025-11-17,60
2025-09-18,2,000830,鲁西化工,96.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,14.05,16.14,+14.88%,+19.43%,第57天,2025-11-17,60
2025-09-18,3,301177,迪阿股份,96.3%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,34.96,31.48,-9.95%,+2.75%,第0天,2025-11-17,60
2025-09-18,4,688065,凯赛生物,95.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,51.85,50.13,-3.32%,+3.53%,第0天,2025-11-17,60
2025-09-18,5,688480,赛恩斯,95.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,45.95,52.78,+14.86%,+41.44%,第26天,2025-11-17,60
2025-09-18,6,601933,永辉超市,95.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,5.05,4.67,-7.52%,+2.57%,第0天,2025-11-17,60
2025-09-18,7,603685,晨丰科技,94.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,17.9,19.64,+9.72%,+29.78%,第40天,2025-11-17,60
2025-09-18,8,000975,山金国际,94.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,20.36,20.51,+0.74%,+27.16%,第26天,2025-11-17,60
2025-09-18,9,600426,华鲁恒升,94.7%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,25.621,28.97,+13.07%,+17.44%,第57天,2025-11-17,60
2025-09-18,10,300125,*ST聆达,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,6.473,8.333,+28.73%,+38.88%,第28天,2025-11-17,60
2025-09-19,1,600150,中国船舶,96.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,35.21,34.02,-3.38%,+5.00%,第38天,2025-11-18,60
2025-09-19,2,603993,洛阳钼业,96.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,12.51,15.56,+24.38%,+45.16%,第41天,2025-11-18,60
2025-09-19,3,688772,珠海冠宇,95.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,22.04,23.93,+8.58%,+32.40%,第42天,2025-11-18,60
2025-09-19,4,000960,锡业股份,95.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,20.48,23.01,+12.35%,+28.17%,第55天,2025-11-18,60
2025-09-19,5,002714,牧原股份,95.7%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,53.464,48.6,-9.10%,+1.07%,第0天,2025-11-18,60
2025-09-19,6,688390,固德威,95.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,53.75,60.9,+13.30%,+25.38%,第53天,2025-11-18,60
2025-09-19,7,002539,云图控股,95.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,10.81,11.89,+9.99%,+15.91%,第55天,2025-11-18,60
2025-09-19,8,603685,晨丰科技,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,17.73,19.4,+9.42%,+31.02%,第39天,2025-11-18,60
2025-09-19,9,002047,*ST宝鹰,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,2.42,4.31,+78.10%,+80.17%,第59天,2025-11-18,60
2025-09-19,10,002237,恒邦股份,94.8%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,13.63,12.95,-4.99%,+20.40%,第25天,2025-11-18,60
2025-09-22,1,600389,江山股份,96.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,24.79,21.93,-11.54%,+9.04%,第22天,2025-11-21,60
2025-09-22,2,300285,国瓷材料,96.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,22.5,21.88,-2.76%,+15.96%,第18天,2025-11-21,60
2025-09-22,3,600714,金瑞矿业,95.9%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,11.375,11.87,+4.35%,+26.68%,第51天,2025-11-21,60
2025-09-22,4,300125,*ST聆达,95.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,6.268,6.545,+4.42%,+47.72%,第58天,2025-11-21,60
2025-09-22,5,688390,固德威,95.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,53.78,53.0,-1.45%,+25.31%,第50天,2025-11-21,60
2025-09-22,6,603520,司太立,95.8%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,11.16,9.94,-10.93%,+13.62%,第52天,2025-11-21,60
2025-09-22,7,688088,虹软科技,95.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,58.58,45.65,-22.07%,+7.85%,第17天,2025-11-21,60
2025-09-22,8,300437,清水源,95.4%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,8.7,19.06,+119.08%,+138.05%,第50天,2025-11-21,60
2025-09-22,9,002128,电投能源,95.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,21.99,25.59,+16.37%,+35.43%,第56天,2025-11-21,60
2025-09-22,10,605060,联德股份,95.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,25.92,34.07,+31.44%,+64.58%,第49天,2025-11-21,60
2025-09-23,1,600196,复星医药,96.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,30.24,27.16,-10.19%,+2.71%,第0天,2025-11-24,60
2025-09-23,2,300125,*ST聆达,96.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,6.299,6.552,+4.02%,+46.99%,第57天,2025-11-24,60
2025-09-23,3,000422,湖北宜化,95.4%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,13.05,14.66,+12.34%,+30.80%,第58天,2025-11-24,60
2025-09-23,4,000661,长春高新,95.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,118.6,99.36,-16.22%,+19.54%,第17天,2025-11-24,60
2025-09-23,5,603520,司太立,95.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,10.89,9.85,-9.55%,+16.44%,第51天,2025-11-24,60
2025-09-23,6,601595,上海电影,95.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,29.172,32.41,+11.10%,+13.29%,第57天,2025-11-24,60
2025-09-23,7,300426,华智数媒,95.1%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,10.01,8.95,-10.59%,+3.90%,第2天,2025-11-24,60
2025-09-23,8,301603,乔锋智能,95.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,78.32,68.77,-12.19%,+7.51%,第35天,2025-11-24,60
2025-09-23,9,001206,依依股份,94.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,27.871,30.981,+11.16%,+28.52%,第20天,2025-11-24,60
2025-09-23,10,002816,*ST和科,94.6%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,18.29,21.14,+15.58%,+38.66%,第45天,2025-11-24,60
2025-09-24,1,301257,普蕊斯,96.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,47.602,44.532,-6.45%,+17.08%,第36天,2025-11-24,60
2025-09-24,2,002663,普邦股份,95.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,2.06,2.12,+2.91%,+23.79%,第51天,2025-11-24,60
2025-09-24,3,300376,易事特,95.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,5.15,5.54,+7.57%,+30.87%,第51天,2025-11-24,60
2025-09-24,4,603613,国联股份,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,29.67,27.26,-8.12%,+7.45%,第22天,2025-11-24,60
2025-09-24,5,300363,博腾股份,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,25.19,23.19,-7.94%,+9.85%,第35天,2025-11-24,60
2025-09-24,6,603615,茶花股份,94.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,26.96,23.65,-12.28%,+1.26%,第0天,2025-11-24,60
2025-09-24,7,688375,国博电子,94.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,72.29,67.69,-6.36%,+10.83%,第15天,2025-11-24,60
2025-09-24,8,002211,ST宏达,94.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,3.39,3.49,+2.95%,+17.70%,第40天,2025-11-24,60
2025-09-24,9,600592,龙溪股份,94.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,28.255,26.61,-5.82%,+1.95%,第1天,2025-11-24,60
2025-09-24,10,002021,中捷资源,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,2.76,2.56,-7.25%,+15.94%,第5天,2025-11-24,60
2025-09-25,1,600233,圆通速递,95.6%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,18.72,16.79,-10.31%,+3.42%,第1天,2025-11-24,60
2025-09-25,2,002131,利欧股份,95.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,5.875,5.275,-10.21%,+3.74%,第14天,2025-11-24,60
2025-09-25,3,002903,宇环数控,95.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,23.38,22.49,-3.81%,+6.84%,第47天,2025-11-24,60
2025-09-25,4,600569,安阳钢铁,94.9%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,2.11,2.29,+8.53%,+34.12%,第36天,2025-11-24,60
2025-09-25,5,301257,普蕊斯,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,47.392,44.532,-6.03%,+17.60%,第35天,2025-11-24,60
2025-09-25,6,603806,福斯特,94.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,15.56,14.12,-9.25%,+9.58%,第46天,2025-11-24,60
2025-09-25,7,000785,居然智家,94.4%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,2.92,2.82,-3.42%,+3.77%,第50天,2025-11-24,60
2025-09-25,8,002211,ST宏达,94.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,3.39,3.49,+2.95%,+17.70%,第39天,2025-11-24,60
2025-09-25,9,600545,卓郎智能,94.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,2.94,2.69,-8.50%,+13.95%,第26天,2025-11-24,60
2025-09-25,10,300329,海伦钢琴,94.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,13.41,16.78,+25.13%,+43.55%,第41天,2025-11-24,60
2025-09-26,1,002599,盛通股份,96.5%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,8.42,8.34,-0.95%,+2.26%,第0天,2025-11-25,60
2025-09-26,2,600776,东方通信,96.0%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,12.58,13.32,+5.88%,+11.21%,第49天,2025-11-25,60
2025-09-26,3,300279,和晶科技,95.8%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,7.52,7.23,-3.86%,+3.86%,第13天,2025-11-25,60
2025-09-26,4,601872,招商轮船,95.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,8.46,8.85,+4.61%,+12.88%,第49天,2025-11-25,60
2025-09-26,5,688015,交控科技,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,24.64,23.15,-6.05%,+4.26%,第13天,2025-11-25,60
