selection_date,code,name,rank,similarity_score,best_match_case,best_match_date,category,reasons,buy_price,sell_price,return_pct,max_gain_pct,max_gain_day,sell_date,hold_days,trigger_10pct_date,trigger_5pct_date,trigger_neg2pct_date,trigger_neg4pct_date,trigger_10pct_day,trigger_5pct_day,first_reach_order,ever_below_zero,industry,industry_heat_buy,industry_heat_10pct,industry_heat_5pct,industry_heat_neg2pct,industry_heat_neg4pct,industry_heat_sell
2025-07-22,600287,苏豪时尚,4,95.26,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],5.76,5.86,1.7361111111111205,12.847222222222227,38,2025-09-05,45,2025-08-27,2025-08-13,2025-07-25,,36,22,"('neg2pct', '5pct', '10pct')",True,商贸零售,28.29,29.68,35.96,27.13,,
2025-07-22,301577,美信科技,5,95.16,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],58.65,58.83,0.30690537084398933,17.425404944586543,34,2025-09-05,45,2025-08-19,2025-08-05,2025-09-04,,28,14,"('5pct', '10pct', 'neg2pct')",True,通信,38.04,37.13,50.13,,,
2025-07-22,002095,生 意 宝,6,95.07,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],21.56,20.73,-3.849721706864556,8.256029684601119,22,2025-09-05,45,,2025-08-13,2025-07-23,2025-07-30,,22,"('neg2pct', 'neg4pct', '5pct')",True,传媒,24.73,,29.71,23.31,38.83,
2025-07-22,688073,毕得医药,7,95.0,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],59.46,65.0,9.317188025563402,22.166162125798856,31,2025-09-05,45,2025-08-22,2025-07-23,2025-07-24,2025-08-07,31,1,"('5pct', 'neg2pct', 'neg4pct', '10pct')",True,医药生物,70.99,53.84,68.96,74.69,68.57,
2025-07-22,688270,臻镭科技,8,95.0,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],45.11,70.45,56.17379738417203,87.91842163600087,38,2025-09-05,45,2025-07-28,2025-07-24,,,6,2,"('5pct', '10pct')",True,电子,81.66,85.38,81.31,,,
2025-07-22,000987,越秀资本,9,94.58,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],7.5,7.52,0.266666666666661,9.866666666666669,34,2025-09-05,45,,2025-08-15,2025-07-31,,,24,"('neg2pct', '5pct')",True,商贸零售,28.29,,22.51,27.76,,
2025-07-22,301282,金禄电子,10,94.47,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],24.73,27.16,9.826122118883946,23.129801860088957,29,2025-09-05,45,2025-08-11,2025-07-28,,,20,6,"('5pct', '10pct')",True,电子,81.66,82.84,85.38,,,
2025-07-24,000722,湖南发展,1,96.13,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],12.98,12.38,-4.622496147919874,5.7010785824345165,33,2025-09-08,45,,2025-08-26,2025-07-28,2025-07-31,,33,"('neg2pct', 'neg4pct', '5pct')",True,农林牧渔,32.07,,35.71,28.11,32.64,
2025-07-24,688489,三未信安,2,96.1,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],40.84,50.85,24.51028403525954,45.69049951028402,29,2025-09-08,45,2025-08-21,2025-07-29,2025-08-01,,28,5,"('5pct', 'neg2pct', '10pct')",True,计算机,59.03,83.34,66.03,74.74,,
2025-07-24,600589,大位科技,3,95.81,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],8.46,7.89,-6.737588652482282,15.721040189125274,34,2025-09-08,45,2025-08-27,2025-08-20,2025-07-29,2025-07-30,34,27,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,基础化工,76.51,67.15,66.25,71.39,76.16,
2025-07-24,002798,帝欧水华,4,95.04,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],6.52,6.57,0.7668711656441827,16.564417177914113,27,2025-09-08,45,2025-08-20,2025-08-19,2025-07-29,2025-07-30,27,26,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,轻工制造,26.09,28.38,26.98,30.71,28.3,
2025-07-24,300600,国瑞科技,5,94.87,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],14.95,16.37,9.498327759197336,59.66555183946489,14,2025-09-08,45,2025-07-30,2025-07-29,2025-07-24,,6,5,"('neg2pct', '5pct', '10pct')",True,电力设备,55.61,55.08,62.41,55.61,,
2025-07-24,600016,民生银行,6,94.73,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],5.1,4.41,-13.529411764705873,2.9411764705882426,0,2025-09-08,45,,,2025-07-29,2025-07-31,,,"('neg2pct', 'neg4pct')",True,银行,34.01,,,31.45,33.48,
2025-07-24,300995,奇德新材,7,94.66,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],42.61,56.2,31.893921614644462,56.91152311663929,26,2025-09-08,45,2025-08-06,2025-08-06,2025-07-25,2025-07-29,13,13,"('neg2pct', 'neg4pct', '10pct', '5pct')",True,基础化工,76.51,70.61,70.61,76.02,71.39,
2025-07-24,600644,乐山电力,8,94.33,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],14.65,11.81,-19.385665529010236,1.092150170648465,15,2025-09-08,45,,,2025-07-24,2025-07-28,,,"('neg2pct', 'neg4pct')",True,公用事业,34.16,,,34.16,28.75,
2025-07-24,603499,翔港科技,9,94.26,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],15.9,18.92,18.993710691823907,28.930817610062892,39,2025-09-08,45,2025-08-11,2025-08-06,2025-07-31,,18,13,"('neg2pct', '5pct', '10pct')",True,轻工制造,26.09,31.09,30.44,29.0,,
2025-07-24,600969,郴电国际,10,94.14,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],7.66,7.29,-4.83028720626632,2.088772845953004,4,2025-09-08,45,,,2025-07-31,2025-08-14,,,"('neg2pct', 'neg4pct')",True,公用事业,34.16,,,34.55,33.44,
2025-07-23,300533,冰川网络,1,97.34,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],36.58,40.75,11.399671951886283,25.75177692728267,34,2025-09-08,45,2025-08-14,2025-08-06,2025-07-24,2025-07-24,22,14,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,传媒,23.31,32.42,30.64,29.1,29.1,
2025-07-23,600601,方正科技,2,97.02,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],5.29,9.28,75.42533081285443,82.6086956521739,43,2025-09-08,45,2025-07-28,2025-07-25,,,5,2,"('5pct', '10pct')",True,电子,78.14,85.38,79.66,,,
2025-07-23,688489,三未信安,3,96.83,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],40.88,50.85,24.38845401174168,45.547945205479444,30,2025-09-08,45,2025-08-21,2025-07-29,2025-07-23,,29,6,"('neg2pct', '5pct', '10pct')",True,计算机,64.4,83.34,66.03,64.4,,
2025-07-23,300317,珈伟新能,4,95.74,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],4.15,4.49,8.192771084337345,17.10843373493976,41,2025-09-08,45,2025-09-02,2025-08-11,2025-07-31,2025-08-28,41,19,"('neg2pct', '5pct', 'neg4pct', '10pct')",True,电子,78.14,,82.84,83.73,80.22,
2025-07-23,688717,艾罗能源,5,95.6,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],58.74,82.69,40.77289751447054,44.46714334354783,47,2025-09-08,45,2025-08-13,2025-08-11,2025-07-30,2025-07-31,21,19,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,电力设备,63.52,64.5,66.43,55.08,60.86,
2025-07-23,002212,天融信,6,95.3,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],8.05,10.15,26.086956521739125,69.19254658385091,36,2025-09-08,45,2025-08-21,2025-08-20,2025-08-12,,29,28,"('neg2pct', '5pct', '10pct')",True,电力设备,63.52,56.89,58.04,61.74,,
2025-07-23,300032,金龙机电,7,95.19,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],5.2,5.34,2.6923076923076863,15.57692307692307,28,2025-09-08,45,2025-08-19,2025-07-28,2025-09-04,,27,5,"('5pct', '10pct', 'neg2pct')",True,电子,78.14,77.89,85.38,,,
2025-07-23,300995,奇德新材,8,95.17,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],43.5,56.2,29.19540229885058,53.701149425287355,27,2025-09-08,45,2025-08-11,2025-08-06,2025-07-24,2025-07-25,19,14,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,基础化工,76.89,74.49,70.61,76.51,76.02,
2025-07-23,688073,毕得医药,9,95.12,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],59.2,65.84,11.216216216216218,22.702702702702698,30,2025-09-08,45,2025-08-22,2025-07-23,2025-07-25,2025-08-07,30,0,"('5pct', 'neg2pct', 'neg4pct', '10pct')",True,医药生物,68.96,53.84,68.96,74.95,68.57,
2025-07-23,300663,科蓝软件,10,95.08,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],19.55,18.68,-4.450127877237857,7.416879795396415,27,2025-09-08,45,,2025-08-19,2025-07-30,2025-08-01,,27,"('neg2pct', 'neg4pct', '5pct')",True,计算机,64.4,,76.72,63.14,74.74,
2025-07-25,601956,东贝集团,1,95.75,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],6.7,7.0,4.477611940298504,14.626865671641784,25,2025-09-08,45,2025-08-19,2025-08-07,2025-07-29,2025-08-04,25,13,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,家用电器,31.18,35.23,26.9,28.96,29.81,
2025-07-25,688489,三未信安,2,95.69,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],40.75,50.85,24.785276073619634,46.012269938650306,28,2025-09-08,45,2025-08-21,2025-07-29,2025-08-01,,27,4,"('5pct', 'neg2pct', '10pct')",True,计算机,74.36,83.34,66.03,74.74,,
2025-07-25,300211,*ST亿通,3,95.52,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],7.1,10.22,43.943661971831,62.25352112676057,32,2025-09-08,45,2025-08-08,2025-08-05,2025-07-30,,14,11,"('neg2pct', '5pct', '10pct')",True,通信,30.56,38.2,50.13,32.2,,
2025-07-25,600673,东阳光,4,95.31,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],13.62,23.96,75.91776798825258,98.23788546255507,41,2025-09-08,45,2025-07-29,2025-07-28,,,4,3,"('5pct', '10pct')",True,钢铁,29.2,28.75,24.63,,,
2025-07-25,688073,毕得医药,5,95.24,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],58.98,65.84,11.63106137673789,23.160393353679222,28,2025-09-08,45,2025-08-22,2025-07-29,2025-08-04,2025-08-07,28,4,"('5pct', 'neg2pct', 'neg4pct', '10pct')",True,医药生物,74.95,53.84,85.98,79.6,68.57,
2025-07-25,002484,江海股份,6,95.08,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],21.64,30.88,42.69870609981515,75.13863216266172,39,2025-09-08,45,2025-07-31,2025-07-29,,,6,4,"('5pct', '10pct')",True,电子,79.66,83.73,80.91,,,
2025-07-25,002204,大连重工,7,94.93,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],6.38,6.2,-2.8213166144200583,5.9561128526645755,24,2025-09-08,45,,2025-08-18,2025-07-30,2025-09-03,,24,"('neg2pct', '5pct', 'neg4pct')",True,机械设备,58.1,,69.37,59.36,,
2025-07-25,000506,招金黄金,8,94.45,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],10.56,10.42,-1.325757575757581,3.4090909090909034,14,2025-09-08,45,,,2025-07-28,2025-07-31,,,"('neg2pct', 'neg4pct')",True,有色金属,59.87,,,53.82,50.13,
2025-07-25,000617,中油资本,9,94.37,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],8.9,10.7,20.224719101123583,53.82022471910112,38,2025-09-08,45,2025-07-29,2025-07-28,2025-07-31,2025-08-01,4,3,"('5pct', '10pct', 'neg2pct', 'neg4pct')",True,非银金融,41.01,41.73,47.22,41.08,31.92,
2025-07-25,603296,华勤技术,10,94.35,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],83.8,85.87,2.4701670644391496,23.508353221957044,38,2025-09-08,45,2025-08-21,2025-08-18,2025-07-28,2025-07-28,27,24,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,电子,79.66,80.55,85.83,85.38,85.38,
2025-07-28,600704,物产中大,1,97.56,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],5.58,5.9,5.734767025089611,15.412186379928322,30,2025-09-11,45,2025-08-26,2025-08-26,2025-07-31,,29,29,"('neg2pct', '10pct', '5pct')",True,交通运输,29.56,26.36,26.36,32.44,,
2025-07-28,688321,微芯生物,2,95.33,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],34.0,33.46,-1.5882352941176445,32.32352941176471,21,2025-09-11,45,2025-07-29,2025-07-29,2025-07-29,2025-09-11,1,1,"('10pct', '5pct', 'neg2pct', 'neg4pct')",True,医药生物,70.3,85.98,85.98,85.98,,
2025-07-28,002735,王子新材,3,94.97,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],15.57,16.6,6.6152858060372575,12.395632626846497,43,2025-09-11,45,2025-08-29,2025-08-25,2025-07-28,2025-07-30,32,28,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,轻工制造,29.95,25.78,32.41,29.95,28.3,
2025-07-28,002496,*ST辉丰,4,94.56,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],1.73,1.63,-5.780346820809254,0.5780346820809253,0,2025-09-11,45,,,2025-07-29,2025-07-29,,,"('neg2pct', 'neg4pct')",True,基础化工,73.74,,,71.39,71.39,
2025-07-28,688583,思看科技,5,94.35,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],93.8,99.76,6.3539445628997955,25.437100213219615,35,2025-09-11,45,2025-08-25,2025-08-07,2025-07-28,2025-07-30,28,10,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,机械设备,59.55,63.29,70.9,59.55,59.36,
2025-07-28,688520,神州细胞,6,94.18,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],75.49,60.12,-20.36031262418863,7.722877202278446,2,2025-09-11,45,,2025-07-30,2025-07-29,2025-08-01,,2,"('neg2pct', '5pct', 'neg4pct')",True,医药生物,70.3,,81.56,85.98,78.82,
2025-07-28,301141,中科磁业,7,93.94,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],67.89,64.96,-4.315804978641931,20.636323464427758,28,2025-09-11,45,2025-08-07,2025-08-07,2025-07-29,2025-07-29,10,10,"('neg2pct', 'neg4pct', '10pct', '5pct')",True,有色金属,53.82,64.91,64.91,49.77,49.77,
2025-07-28,300211,*ST亿通,8,93.73,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],7.03,9.99,42.10526315789473,63.86913229018491,29,2025-09-11,45,2025-08-06,2025-08-05,2025-07-30,,9,8,"('neg2pct', '5pct', '10pct')",True,通信,39.84,33.02,50.13,32.2,,
2025-07-28,603089,正裕工业,9,93.71,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],14.13,16.88,19.462137296532187,28.096249115357395,11,2025-09-11,45,2025-08-04,2025-08-01,,,7,4,"('5pct', '10pct')",True,汽车,50.23,56.1,43.57,,,
2025-07-28,601100,恒立液压,10,93.64,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],75.09,89.75,19.523238780130505,27.31388999866825,37,2025-09-11,45,2025-08-19,2025-08-06,2025-07-31,,22,9,"('neg2pct', '5pct', '10pct')",True,机械设备,59.55,67.87,85.54,58.72,,
2025-07-29,601609,金田股份,1,96.07,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],8.1,12.39,52.962962962962976,82.09876543209877,22,2025-09-12,45,2025-08-13,2025-08-07,2025-07-30,2025-08-01,15,9,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,有色金属,49.77,56.88,64.91,54.37,40.66,
2025-07-29,002315,焦点科技,2,95.4,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],51.73,48.03,-7.152522714092395,11.09607577807849,6,2025-09-12,45,2025-08-01,2025-07-31,2025-07-30,2025-08-15,3,2,"('neg2pct', '5pct', '10pct', 'neg4pct')",True,商贸零售,27.53,22.41,27.76,28.09,22.51,
2025-07-29,603013,亚普股份,3,95.1,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],21.23,24.5,15.40273198304286,23.787093735280266,42,2025-09-12,45,2025-08-20,2025-08-07,2025-07-30,2025-07-31,22,9,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,汽车,46.85,54.19,52.63,49.53,45.15,
2025-07-29,300044,ST赛为,4,94.77,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],4.16,4.45,6.971153846153847,10.576923076923064,29,2025-09-12,45,2025-08-22,2025-08-21,2025-07-30,,24,23,"('neg2pct', '5pct', '10pct')",True,计算机,66.03,82.26,83.34,63.14,,
2025-07-29,601100,恒立液压,5,94.71,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],75.8,86.36,13.931398416886548,26.121372031662265,36,2025-09-12,45,2025-08-19,2025-08-06,2025-07-31,2025-08-01,21,8,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,机械设备,58.99,67.87,85.54,58.72,60.5,
2025-07-29,603863,松炀资源,6,94.53,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],15.39,22.21,44.31448992852501,50.48732943469785,45,2025-09-12,45,2025-08-01,2025-07-30,,,3,1,"('5pct', '10pct')",True,轻工制造,30.71,26.86,28.3,,,
2025-07-29,001208,华菱线缆,7,94.42,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],12.05,12.68,5.228215767634846,9.626556016597512,9,2025-09-12,45,,2025-08-06,2025-07-31,2025-08-28,,8,"('neg2pct', '5pct', 'neg4pct')",True,电力设备,62.41,,63.24,60.86,61.42,
2025-07-29,600704,物产中大,8,94.27,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],5.54,5.94,7.220216606498202,16.245487364620946,29,2025-09-12,45,2025-08-26,2025-08-26,2025-07-31,,28,28,"('neg2pct', '10pct', '5pct')",True,交通运输,28.03,26.36,26.36,32.44,,
2025-07-29,000953,河化股份,9,94.04,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],7.29,7.73,6.035665294924559,19.890260631001375,9,2025-09-12,45,2025-07-30,2025-07-30,2025-08-28,2025-09-05,1,1,"('10pct', '5pct', 'neg2pct', 'neg4pct')",True,基础化工,71.39,76.16,76.16,63.25,,
2025-07-29,300738,奥飞数据,10,93.91,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],21.23,22.45,5.746585021196415,18.794159208666972,29,2025-09-12,45,2025-08-25,2025-08-18,2025-07-29,2025-08-01,27,20,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,计算机,66.03,82.46,84.99,66.03,74.74,
2025-07-30,603013,亚普股份,1,95.79,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],20.78,23.84,14.725697786333006,26.46775745909528,41,2025-09-15,45,2025-08-20,2025-08-07,2025-07-31,2025-08-04,21,8,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,汽车,49.53,54.19,52.63,45.15,56.1,
2025-07-30,300100,双林股份,2,95.66,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],44.18,45.4,2.7614305115436824,18.039837030330464,26,2025-09-15,45,2025-08-06,2025-08-06,2025-08-04,,7,7,"('neg2pct', '10pct', '5pct')",True,汽车,49.53,64.84,64.84,56.1,,
2025-07-30,002600,领益智造,3,95.53,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],8.98,14.67,63.363028953229396,81.06904231625836,29,2025-09-15,45,2025-08-07,2025-08-06,,,8,7,"('5pct', '10pct')",True,有色金属,54.37,64.91,50.44,,,
2025-07-30,601100,恒立液压,4,95.13,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],75.2,91.0,21.010638297872337,27.127659574468073,35,2025-09-15,45,2025-08-19,2025-08-06,2025-07-31,,20,7,"('neg2pct', '5pct', '10pct')",True,机械设备,59.36,67.87,85.54,58.72,,
2025-07-30,600281,华阳新材,5,95.11,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],7.03,6.49,-7.681365576102419,6.543385490753911,21,2025-09-15,45,,2025-08-20,2025-07-30,2025-08-01,,21,"('neg2pct', 'neg4pct', '5pct')",True,基础化工,76.16,,66.25,76.16,63.03,
2025-07-30,301000,肇民科技,6,94.98,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],43.36,52.57,21.24077490774908,34.68634686346863,44,2025-09-15,45,2025-08-06,2025-08-05,2025-08-01,,7,6,"('neg2pct', '5pct', '10pct')",True,汽车,49.53,64.84,56.6,43.57,,
2025-07-30,002683,广东宏大,7,94.89,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],36.08,37.17,3.021064301552116,5.9312638580931285,7,2025-09-15,45,,2025-07-30,2025-08-01,2025-08-14,,0,"('5pct', 'neg2pct', 'neg4pct')",True,基础化工,76.16,,76.16,63.03,67.06,
2025-07-30,600390,五矿资本,8,94.69,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],6.12,6.01,-1.7973856209150378,8.823529411764707,20,2025-09-15,45,,2025-08-18,2025-07-31,,,19,"('neg2pct', '5pct')",True,有色金属,54.37,,56.61,50.13,,
2025-07-30,000506,招金黄金,9,94.48,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],10.24,10.13,-1.0742187499999944,9.570312500000004,41,2025-09-15,45,,2025-08-08,2025-07-31,2025-08-19,,9,"('neg2pct', '5pct', 'neg4pct')",True,有色金属,54.37,,52.4,50.13,55.46,
2025-07-30,301003,江苏博云,10,94.48,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],32.18,37.32,15.972653822249846,24.114356743318826,23,2025-09-15,45,2025-08-13,2025-08-05,2025-07-31,,14,6,"('neg2pct', '5pct', '10pct')",True,基础化工,76.16,71.08,70.08,64.84,,
2025-07-31,603308,应流股份,1,97.5,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],26.2,30.67,17.061068702290086,24.58015267175573,43,2025-09-15,45,2025-08-18,2025-08-06,2025-08-01,,18,6,"('neg2pct', '5pct', '10pct')",True,机械设备,58.72,69.37,85.54,60.5,,
2025-07-31,002444,巨星科技,2,96.61,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],31.11,31.88,2.475088396014142,19.09353905496624,15,2025-09-15,45,2025-08-14,2025-08-08,2025-08-28,,14,8,"('5pct', '10pct', 'neg2pct')",True,机械设备,58.72,69.21,75.42,57.01,,
2025-07-31,300004,南风股份,3,96.31,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],8.52,15.11,77.34741784037558,77.34741784037558,46,2025-09-15,45,2025-08-18,2025-08-18,2025-08-14,2025-08-14,18,18,"('neg2pct', 'neg4pct', '10pct', '5pct')",True,机械设备,58.72,69.37,69.37,69.21,69.21,
2025-07-31,688069,德林海,4,95.72,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],22.75,22.56,-0.8351648351648409,14.857142857142852,11,2025-09-15,45,2025-08-05,2025-08-04,2025-08-28,2025-09-01,5,4,"('5pct', '10pct', 'neg2pct', 'neg4pct')",True,环保,19.23,20.82,21.9,17.84,,
2025-07-31,300018,中元股份,5,95.47,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],8.25,8.31,0.7272727272727333,16.36363636363636,25,2025-09-15,45,2025-08-22,2025-08-18,2025-09-04,,22,18,"('5pct', '10pct', 'neg2pct')",True,电力设备,60.86,56.6,63.39,,,
2025-07-31,600095,湘财股份,6,95.3,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],10.88,11.4,4.779411764705878,23.161764705882348,27,2025-09-15,45,2025-08-15,2025-08-12,2025-08-04,2025-08-04,15,12,"('neg2pct', 'neg4pct', '5pct', '10pct')",True,房地产,31.54,29.83,33.85,23.41,23.41,
2025-07-31,300698,万马科技,7,95.07,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],42.41,47.0,10.822919122848393,21.410044800754555,18,2025-09-15,45,2025-08-05,2025-08-05,,,5,5,"('10pct', '5pct')",True,通信,46.5,50.13,50.13,,,
2025-07-31,603013,亚普股份,8,94.9,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],20.28,23.84,17.5542406311637,29.585798816568044,40,2025-09-15,45,2025-08-07,2025-08-06,,,7,6,"('5pct', '10pct')",True,汽车,45.15,52.63,64.84,,,
2025-07-31,300066,三川智慧,9,94.78,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],5.97,6.92,15.912897822445565,57.62144053601341,25,2025-09-15,45,2025-08-07,2025-08-07,2025-08-01,2025-08-04,7,7,"('neg2pct', 'neg4pct', '10pct', '5pct')",True,机械设备,58.72,70.9,70.9,60.5,67.88,
